Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Ruby Hill Park Community Garden,RUB-V-285,RUB,vane,285,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-286,RUB,vane,286,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-287,RUB,vane,287,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-288,RUB,vane,288,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-289,RUB,vane,289,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-290,RUB,vane,290,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-291,RUB,vane,291,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-292,RUB,vane,292,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-293,RUB,vane,293,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-294,RUB,vane,294,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-295,RUB,vane,295,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-296,RUB,vane,296,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-297,RUB,vane,297,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-298,RUB,vane,298,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-299,RUB,vane,299,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-300,RUB,vane,300,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-301,RUB,vane,301,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-302,RUB,vane,302,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-303,RUB,vane,303,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-304,RUB,vane,304,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-305,RUB,vane,305,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-306,RUB,vane,306,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-307,RUB,vane,307,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-308,RUB,vane,308,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-309,RUB,vane,309,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-310,RUB,vane,310,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-311,RUB,vane,311,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-312,RUB,vane,312,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-313,RUB,vane,313,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-314,RUB,vane,314,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-315,RUB,vane,315,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-316,RUB,vane,316,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-317,RUB,vane,317,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-318,RUB,vane,318,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-319,RUB,vane,319,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-320,RUB,vane,320,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-321,RUB,vane,321,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-322,RUB,vane,322,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-323,RUB,vane,323,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-324,RUB,vane,324,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-325,RUB,vane,325,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-326,RUB,vane,326,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-327,RUB,vane,327,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-328,RUB,vane,328,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-329,RUB,vane,329,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-330,RUB,vane,330,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-331,RUB,vane,331,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-332,RUB,vane,332,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-333,RUB,vane,333,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-334,RUB,vane,334,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-335,RUB,vane,335,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-336,RUB,vane,336,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-337,RUB,vane,337,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-338,RUB,vane,338,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-339,RUB,vane,339,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-340,RUB,vane,340,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-341,RUB,vane,341,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-342,RUB,vane,342,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-343,RUB,vane,343,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-344,RUB,vane,344,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-345,RUB,vane,345,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-346,RUB,vane,346,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-347,RUB,vane,347,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-348,RUB,vane,348,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-349,RUB,vane,349,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-350,RUB,vane,350,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-351,RUB,vane,351,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-352,RUB,vane,352,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-353,RUB,vane,353,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-354,RUB,vane,354,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-355,RUB,vane,355,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-356,RUB,vane,356,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-357,RUB,vane,357,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-358,RUB,vane,358,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-359,RUB,vane,359,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-360,RUB,vane,360,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-361,RUB,vane,361,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-362,RUB,vane,362,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-363,RUB,vane,363,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-364,RUB,vane,364,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-365,RUB,vane,365,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-366,RUB,vane,366,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-367,RUB,vane,367,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-368,RUB,vane,368,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-369,RUB,vane,369,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-370,RUB,vane,370,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-371,RUB,vane,371,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-372,RUB,vane,372,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-373,RUB,vane,373,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-374,RUB,vane,374,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-375,RUB,vane,375,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-376,RUB,vane,376,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-377,RUB,vane,377,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-378,RUB,vane,378,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-379,RUB,vane,379,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-380,RUB,vane,380,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-381,RUB,vane,381,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-382,RUB,vane,382,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-383,RUB,vane,383,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-384,RUB,vane,384,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-385,RUB,vane,385,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-386,RUB,vane,386,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-387,RUB,vane,387,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-388,RUB,vane,388,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-389,RUB,vane,389,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-390,RUB,vane,390,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-391,RUB,vane,391,Thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2075,18-07-2075,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-392,RUB,vane,392,minute pirate bugs,Insecta,Hemiptera,Anthocoridae,Orius,,Predator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-393,RUB,vane,393,bumblebee,Insecta,Hymenoptera,Apidae,Bombus,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-394,RUB,vane,394,bumblebee,Insecta,Hymenoptera,Apidae,Bombus,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-395,RUB,vane,395,black longhorn,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-396,RUB,vane,396,black longhorn,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-397,RUB,vane,397,black longhorn,Insecta,Hymenoptera,Apidae,Melissodes,bimaculatus,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-398,RUB,vane,398,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-399,RUB,vane,399,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-400,RUB,vane,400,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-401,RUB,vane,401,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-402,RUB,vane,402,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-403,RUB,vane,403,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-404,RUB,vane,404,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-405,RUB,vane,405,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-406,RUB,vane,406,squashbee,Insecta,Hymenoptera,Apidae,Eucera,pruinosa,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-407,RUB,vane,407,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-408,RUB,vane,408,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-409,RUB,vane,409,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-410,RUB,vane,410,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-411,RUB,vane,411,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-412,RUB,vane,412,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-413,RUB,vane,413,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-414,RUB,vane,414,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-415,RUB,vane,415,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-416,RUB,vane,416,sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-417,RUB,vane,417,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-418,RUB,vane,418,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-419,RUB,vane,419,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-420,RUB,vane,420,small sweatbee,Insecta,Hymenoptera,Halictidae,,,Pollinator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-421,RUB,vane,421,paperwasp,Insecta,Hymenoptera,Vespidae,,,Predator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-422,RUB,vane,422,paperwasp,Insecta,Hymenoptera,Vespidae,,,Predator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-423,RUB,vane,423,yellow jacket,Insecta,Hymenoptera,Vespidae,Vespula,,Predator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-424,RUB,vane,424,bumbleflower beetle,Insecta,Coleoptera,Scarabaeidae,Euphoria,inda,Detritivore,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-425,RUB,vane,425,longhorn beetle,Insecta,Coleoptera,Cerambycidae,,,Herbivore,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-V-426,RUB,vane,426,ladybug,Insecta,Coleoptera,Coccinellidae,,,Predator,July,15-07-2049,18-07-2049,39.68543288,-105.0059947,1629,Denver
