Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Ruby Hill Park Community Garden,RUB-P-29,RUB,pitfall_2,29,ant,Insecta,Formicidae,,,,,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-P-30,RUB,pitfall_2,30,ant,Insecta,Formicidae,,,,,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-P-31,RUB,pitfall_2,31,ant,Insecta,Formicidae,,,,,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-P-32,RUB,pitfall_2,32,spider mite,Arachnida,Trombidiformes,,,,Herbivore,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-P-33,RUB,pitfall_2,33,spider mite,Arachnida,Trombidiformes,,,,Herbivore,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Ruby Hill Park Community Garden,RUB-P-34,RUB,pitfall_2,34,biting midge,Insecta,Diptera,Ceratopogonidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.68543288,-105.0059947,1629,Denver
Sabin School Garden,SAB-V-1,SAB,vane,1,Aphid,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-2,SAB,vane,2,Aphid,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-3,SAB,vane,3,Aphid,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-4,SAB,vane,4,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-5,SAB,vane,5,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-6,SAB,vane,6,Strange bug/no wings,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-7,SAB,vane,7,Springtail,Entognatha,Collembola,,,,Detritivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-8,SAB,vane,8,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-9,SAB,vane,9,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-10,SAB,vane,10,Wasp,Insecta,Hymenoptera,Braconidae,,,Parasitoid,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-11,SAB,vane,11,Springtail,Entognatha,Collembola,,,,Detritivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-12,SAB,pitfall_1,12,ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-13,SAB,pitfall_1,13,ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-14,SAB,pitfall_1,14,ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-15,SAB,pitfall_1,15,ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-16,SAB,pitfall_1,16,ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-17,SAB,pitfall_1,17,pill bug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-V-12,SAB,vane,12,Fly,Insecta,Diptera,Muscidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-1,SAB,pitfall_2,1,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-2,SAB,pitfall_2,2,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-3,SAB,pitfall_2,3,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-4,SAB,pitfall_2,4,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-5,SAB,pitfall_2,5,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-6,SAB,pitfall_2,6,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-7,SAB,pitfall_2,7,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-8,SAB,pitfall_2,8,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-9,SAB,pitfall_2,9,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-10,SAB,pitfall_2,10,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-11,SAB,pitfall_2,11,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-12,SAB,pitfall_2,12,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-13,SAB,pitfall_2,13,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-14,SAB,pitfall_2,14,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-15,SAB,pitfall_2,15,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-16,SAB,pitfall_2,16,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-17,SAB,pitfall_2,17,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-18,SAB,pitfall_2,18,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-19,SAB,pitfall_2,19,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-20,SAB,pitfall_2,20,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-21,SAB,pitfall_2,21,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-22,SAB,pitfall_2,22,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-23,SAB,pitfall_2,23,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-24,SAB,pitfall_2,24,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-25,SAB,pitfall_2,25,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-26,SAB,pitfall_2,26,harvestmen,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-27,SAB,pitfall_2,27,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-28,SAB,pitfall_2,28,leafhopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-29,SAB,pitfall_2,29,beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-30,SAB,pitfall_2,30,mite,Arachnida,Acari,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-31,SAB,pitfall_2,31,mite,Arachnida,Acari,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-32,SAB,pitfall_2,32,mite,Arachnida,Acari,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-33,SAB,pitfall_2,33,mite,Arachnida,Acari,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-34,SAB,pitfall_2,34,mite,Arachnida,Acari,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-35,SAB,pitfall_2,35,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Sabin School Garden,SAB-P-36,SAB,pitfall_2,36,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6597862,-105.0462203,1638,Denver
Samuels School Community Garden,SAM-V-1,SAM,vane,1,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-2,SAM,vane,2,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-3,SAM,vane,3,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-4,SAM,vane,4,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-5,SAM,vane,5,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-6,SAM,vane,6,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-7,SAM,vane,7,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-8,SAM,vane,8,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-9,SAM,vane,9,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-10,SAM,vane,10,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-11,SAM,vane,11,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-12,SAM,vane,12,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-13,SAM,vane,13,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-14,SAM,vane,14,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-15,SAM,vane,15,bumblebee,Insecta,Hymenoptera,Apidae,Bombus,fervidus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-16,SAM,vane,16,bumblebee,Insecta,Hymenoptera,Apidae,Bombus,fervidus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-17,SAM,vane,17,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-18,SAM,vane,18,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-19,SAM,vane,19,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-20,SAM,vane,20,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-21,SAM,vane,21,longhorn bee,Insecta,Hymenoptera,Apidae,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-22,SAM,vane,22,sweat bee,Insecta,Hymenoptera,Halictidae,Agapostemon,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-23,SAM,vane,23,bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-24,SAM,vane,24,bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-25,SAM,vane,25,bee,Insecta,Hymenoptera,Halictidae,Halictus,ligatus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-26,SAM,vane,26,bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-27,SAM,vane,27,bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-28,SAM,vane,28,bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-29,SAM,vane,29,sweat bee,Insecta,Hymenoptera,Halictidae,Halictus,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-30,SAM,vane,30,sweat bee,Insecta,Hymenoptera,Halictidae,,,Pollinator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-31,SAM,vane,31,green lace wing,Insecta,Neuroptera,Chrysopidae,,,Predator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-32,SAM,vane,32,small hemiptera,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-33,SAM,vane,33,weevil,Insecta,Coleoptera,Curculionidae,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-34,SAM,vane,34,rove beetle,Insecta,Coleoptera,Staphylinidae,,,Predator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-35,SAM,vane,35,thin beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-36,SAM,vane,36,very small fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-V-36,SAM,vane,36,very small beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-1,SAM,pitfall_1,1,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-2,SAM,pitfall_1,2,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-3,SAM,pitfall_1,3,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-4,SAM,pitfall_1,4,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-5,SAM,pitfall_1,5,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-6,SAM,pitfall_1,6,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-7,SAM,pitfall_1,7,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-8,SAM,pitfall_1,8,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-9,SAM,pitfall_1,9,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-10,SAM,pitfall_1,10,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-11,SAM,pitfall_1,11,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-12,SAM,pitfall_1,12,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-13,SAM,pitfall_1,13,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-14,SAM,pitfall_1,14,centipede,Chilopoda,,,,,Predator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-15,SAM,pitfall_1,15,harvestmen,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-16,SAM,pitfall_1,16,harvestmen,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-1,SAM,pitfall_2,1,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-2,SAM,pitfall_2,2,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-3,SAM,pitfall_2,3,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-4,SAM,pitfall_2,4,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-5,SAM,pitfall_2,5,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-6,SAM,pitfall_2,6,millipede,Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-7,SAM,pitfall_2,7,earthworm,Clitellata,,,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-8,SAM,pitfall_2,8,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-9,SAM,pitfall_2,9,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-10,SAM,pitfall_2,10,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-11,SAM,pitfall_2,11,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-12,SAM,pitfall_2,12,pillbug,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-13,SAM,pitfall_2,13,spider,Arachnida,Araneae,,,,Predator,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-14,SAM,pitfall_2,14,leafhopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-15,SAM,pitfall_2,15,leafhopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-16,SAM,pitfall_2,16,leafhopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-17,SAM,pitfall_2,17,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-18,SAM,pitfall_2,18,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-19,SAM,pitfall_2,19,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Samuels School Community Garden,SAM-P-20,SAM,pitfall_2,20,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.6434894,-104.8925304,1696,Denver
Shoshone Community Garden,SHO-V-1,SHO,vane,1,Bee,Insecta,Hymenoptera,Apidae,Bombus,fervidus,Pollinator,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-2,SHO,vane,2,Bee,Insecta,Hymenoptera,Halictidae,Halictus,rubicundus,Pollinator,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-3,SHO,vane,3,click beetle,Insecta,Coleoptera,Elateridae,,,Herbivore,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-4,SHO,vane,4,Hemipteran,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-5,SHO,vane,5,Hemipteran,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-6,SHO,vane,6,Hemipteran,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Shoshone Community Garden,SHO-V-7,SHO,vane,7,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.76300286,-105.0094429,1614,Denver
Slater Elementary School Community Garden,SLA-V-1,SLA,vane,1,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
Slater Elementary School Community Garden,SLA-V-2,SLA,vane,2,"Aphids, Green Peach",Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
Slater Elementary School Community Garden,SLA-V-3,SLA,vane,3,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
Slater Elementary School Community Garden,SLA-V-4,SLA,vane,4,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
Slater Elementary School Community Garden,SLA-V-5,SLA,vane,5,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
Slater Elementary School Community Garden,SLA-V-6,SLA,vane,6,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75227273,-105.0928071,1685,Jefferson
